,Row ID,Ship Date,Product ID,Category,Sub-Category,Product Name,Sales
7785,7786,06/12/2015,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06
7786,7787,20/05/2017,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
7787,7788,20/05/2017,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896
7788,7789,20/05/2017,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608
7789,7790,20/05/2017,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528000000000002
7790,7791,19/09/2018,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
7791,7792,24/12/2017,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
7792,7793,15/10/2018,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
7793,7794,15/12/2016,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4
7794,7795,15/12/2016,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88
7795,7796,18/07/2016,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168
7796,7797,06/10/2016,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
7797,7798,27/03/2018,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
7798,7799,27/03/2018,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99
7799,7800,27/03/2018,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.84599999999998
7800,7801,06/06/2018,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
7801,7802,29/03/2015,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
7802,7803,26/09/2016,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.0
7803,7804,26/09/2016,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064
7804,7805,26/09/2016,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424
7805,7806,26/09/2016,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.8160000000000003
7806,7807,26/09/2016,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.2039999999999997
7807,7808,13/01/2017,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828000000000003
7808,7809,13/01/2017,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.61600000000001
7809,7810,13/01/2017,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.78399999999999
7810,7811,15/02/2017,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
7811,7812,15/02/2017,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98
7812,7813,15/02/2017,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431
7813,7814,15/02/2017,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56
7814,7815,10/06/2018,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.6660000000002
7815,7816,10/06/2018,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
7816,7817,26/10/2017,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22
7817,7818,26/10/2017,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88
7818,7819,26/10/2017,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976
7819,7820,30/01/2018,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84
7820,7821,10/12/2018,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
7821,7822,24/10/2017,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.67200000000001
7822,7823,01/09/2015,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64
7823,7824,01/09/2015,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97
7824,7825,23/05/2015,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
7825,7826,07/02/2016,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882
7826,7827,05/11/2018,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.76800000000003
7827,7828,05/11/2018,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912
7828,7829,01/05/2016,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.93600000000001
7829,7830,01/05/2016,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
7830,7831,01/05/2016,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976
7831,7832,01/05/2016,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
7832,7833,13/05/2017,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136
7833,7834,28/01/2016,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12
7834,7835,17/04/2016,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.56799999999998
7835,7836,17/04/2016,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92
7836,7837,30/09/2016,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.13599999999997
7837,7838,30/09/2016,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6
7838,7839,30/09/2016,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98
7839,7840,02/04/2015,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7840,7841,02/04/2015,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72
7841,7842,22/07/2017,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7842,7843,23/04/2015,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
7843,7844,23/04/2015,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28
7844,7845,25/07/2018,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404
7845,7846,02/10/2016,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9
7846,7847,02/10/2016,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88
7847,7848,02/03/2017,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7848,7849,06/05/2017,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936
7849,7850,06/05/2017,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672
7850,7851,06/05/2017,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04
7851,7852,15/12/2015,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448
7852,7853,15/12/2015,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.387999999999998
7853,7854,29/12/2016,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96
7854,7855,12/12/2018,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
7855,7856,12/12/2018,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0
7856,7857,01/06/2015,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
7857,7858,01/06/2015,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464.0
7858,7859,01/06/2015,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95
7859,7860,01/06/2015,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96
7860,7861,06/03/2018,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
7861,7862,17/10/2016,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
7862,7863,17/10/2016,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96
7863,7864,19/07/2016,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736
7864,7865,19/07/2016,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496
7865,7866,19/07/2016,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92
7866,7867,19/07/2016,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764
7867,7868,24/11/2015,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44
7868,7869,02/06/2017,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38
7869,7870,09/07/2018,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0
7870,7871,29/09/2018,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
7871,7872,07/10/2017,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
7872,7873,07/10/2017,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.1360000000001
7873,7874,07/10/2017,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56
7874,7875,07/10/2017,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82
7875,7876,15/09/2018,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104
7876,7877,15/09/2018,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.175999999999998
7877,7878,18/03/2016,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04
7878,7879,04/12/2017,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
7879,7880,21/06/2017,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176
7880,7881,06/12/2018,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344000000000001
7881,7882,06/12/2018,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
7882,7883,06/12/2018,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
7883,7884,06/12/2018,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
7884,7885,06/12/2018,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32
7885,7886,06/12/2018,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.375999999999998
7886,7887,06/12/2018,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
7887,7888,06/12/2018,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7888,7889,22/08/2017,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4
7889,7890,29/12/2017,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89
7890,7891,29/12/2017,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98
7891,7892,29/12/2017,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85
7892,7893,29/12/2017,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32
7893,7894,30/07/2018,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92
7894,7895,25/06/2018,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4
7895,7896,25/06/2018,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
7896,7897,25/06/2018,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84
7897,7898,18/08/2018,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048
7898,7899,18/08/2018,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582
7899,7900,18/08/2018,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32
7900,7901,18/08/2018,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584
7901,7902,18/08/2018,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
7902,7903,18/08/2018,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76
7903,7904,18/08/2018,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648
7904,7905,13/11/2016,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64
7905,7906,22/10/2016,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.4639999999999995
7906,7907,22/10/2016,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96
7907,7908,02/08/2017,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
7908,7909,07/12/2017,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704
7909,7910,07/12/2017,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92
7910,7911,07/12/2017,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72
7911,7912,07/12/2017,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
7912,7913,30/04/2017,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344
7913,7914,27/08/2018,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.695999999999998
7914,7915,21/06/2018,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
7915,7916,21/06/2018,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
7916,7917,24/11/2016,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37199999999996
7917,7918,08/09/2018,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384
7918,7919,08/07/2016,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848000000000003
7919,7920,21/09/2018,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62
7920,7921,21/09/2018,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98
7921,7922,17/03/2018,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3
7922,7923,29/09/2018,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96
7923,7924,29/09/2018,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
7924,7925,16/08/2017,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32
7925,7926,16/08/2017,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6
7926,7927,24/11/2018,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97
7927,7928,24/11/2018,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99
7928,7929,24/11/2018,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97
7929,7930,27/07/2018,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116
7930,7931,27/03/2017,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52
7931,7932,20/07/2017,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28
7932,7933,20/07/2017,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52
7933,7934,24/08/2018,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36
7934,7935,24/08/2018,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
7935,7936,24/08/2018,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56
7936,7937,24/08/2018,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
7937,7938,24/08/2018,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
7938,7939,24/08/2018,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57
7939,7940,24/08/2018,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.05599999999998
7940,7941,17/12/2017,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42399999999999
7941,7942,17/12/2017,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8
7942,7943,01/01/2019,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582
7943,7944,01/01/2019,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688
7944,7945,01/01/2019,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744
7945,7946,01/01/2019,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98
7946,7947,01/01/2019,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168
7947,7948,05/03/2015,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84
7948,7949,05/03/2015,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25
7949,7950,05/03/2015,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
7950,7951,05/03/2015,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55200000000002
7951,7952,24/11/2016,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
7952,7953,24/11/2016,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76
7953,7954,06/04/2015,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96
7954,7955,06/04/2015,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
7955,7956,10/10/2018,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
7956,7957,10/10/2018,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9
7957,7958,10/10/2018,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
7958,7959,10/10/2018,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9
7959,7960,10/10/2018,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352
7960,7961,10/10/2018,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992000000000001
7961,7962,23/11/2018,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36
7962,7963,23/11/2018,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
7963,7964,23/11/2018,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
7964,7965,23/11/2018,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736
7965,7966,23/11/2018,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472
7966,7967,30/03/2016,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
7967,7968,12/10/2017,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882
7968,7969,12/10/2017,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992
7969,7970,12/10/2017,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.78399999999999
7970,7971,20/08/2016,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.7919999999999
7971,7972,20/08/2016,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176
7972,7973,20/08/2016,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368
7973,7974,20/08/2016,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.7239999999999998
7974,7975,20/08/2016,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
7975,7976,20/08/2016,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762
7976,7977,20/08/2016,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272
